    0.4035087719E+01     0.3283490791E+01
    0.4060150376E+01     0.3215489090E+01
    0.4085213033E+01     0.3148284780E+01
    0.4110275689E+01     0.3082003385E+01
    0.4135338346E+01     0.3016768290E+01
    0.4160401003E+01     0.2952700442E+01
    0.4185463659E+01     0.2889918056E+01
    0.4210526316E+01     0.2828536328E+01
    0.4235588972E+01     0.2768667150E+01
    0.4260651629E+01     0.2710418840E+01
    0.4285714286E+01     0.2653895878E+01
    0.4310776942E+01     0.2599198648E+01
    0.4335839599E+01     0.2546423195E+01
    0.4360902256E+01     0.2495660989E+01
    0.4385964912E+01     0.2446998705E+01
    0.4411027569E+01     0.2400518004E+01
    0.4436090226E+01     0.2356295343E+01
    0.4461152882E+01     0.2314401780E+01
    0.4486215539E+01     0.2274902806E+01
    0.4511278195E+01     0.2237858184E+01
    0.4536340852E+01     0.2203321801E+01
    0.4561403509E+01     0.2171341541E+01
    0.4586466165E+01     0.2141959165E+01
    0.4611528822E+01     0.2115210213E+01
    0.4636591479E+01     0.2091123917E+01
    0.4661654135E+01     0.2069723129E+01
    0.4686716792E+01     0.2051024271E+01
    0.4711779449E+01     0.2035037292E+01
    0.4736842105E+01     0.2021765649E+01
    0.4761904762E+01     0.2011206300E+01
    0.4786967419E+01     0.2003349713E+01
    0.4812030075E+01     0.1998179891E+01
    0.4837092732E+01     0.1995674417E+01
    0.4862155388E+01     0.1995804510E+01
    0.4887218045E+01     0.1998535100E+01
    0.4912280702E+01     0.2003824916E+01
    0.4937343358E+01     0.2011626590E+01
    0.4962406015E+01     0.2021886781E+01
    0.4987468672E+01     0.2034546304E+01
    0.5012531328E+01     0.2049540285E+01
    0.5037593985E+01     0.2066798321E+01
    0.5062656642E+01     0.2086244658E+01
    0.5087719298E+01     0.2107798380E+01
    0.5112781955E+01     0.2131373617E+01
    0.5137844612E+01     0.2156879756E+01
    0.5162907268E+01     0.2184221668E+01
    0.5187969925E+01     0.2213299952E+01
    0.5213032581E+01     0.2244011178E+01
    0.5238095238E+01     0.2276248151E+01
    0.5263157895E+01     0.2309900176E+01
    0.5288220551E+01     0.2344853338E+01
    0.5313283208E+01     0.2380990787E+01
    0.5338345865E+01     0.2418193029E+01
    0.5363408521E+01     0.2456338225E+01
    0.5388471178E+01     0.2495302499E+01
    0.5413533835E+01     0.2534960244E+01
    0.5438596491E+01     0.2575184438E+01
    0.5463659148E+01     0.2615846964E+01
    0.5488721805E+01     0.2656818924E+01
    0.5513784461E+01     0.2697970970E+01
    0.5538847118E+01     0.2739173619E+01
    0.5563909774E+01     0.2780297581E+01
    0.5588972431E+01     0.2821214082E+01
    0.5614035088E+01     0.2861795185E+01
    0.5639097744E+01     0.2901914108E+01
    0.5664160401E+01     0.2941445542E+01
    0.5689223058E+01     0.2980265966E+01
    0.5714285714E+01     0.3018253950E+01
    0.5739348371E+01     0.3055290462E+01
    0.5764411028E+01     0.3091259165E+01
    0.5789473684E+01     0.3126046705E+01
    0.5814536341E+01     0.3159542993E+01
    0.5839598997E+01     0.3191641484E+01
    0.5864661654E+01     0.3222239436E+01
    0.5889724311E+01     0.3251238170E+01
    0.5914786967E+01     0.3278543315E+01
    0.5939849624E+01     0.3304065042E+01
    0.5964912281E+01     0.3327718287E+01
    0.5989974937E+01     0.3349422963E+01
    0.6015037594E+01     0.3369104157E+01
    0.6040100251E+01     0.3386692319E+01
    0.6065162907E+01     0.3402123432E+01
    0.6090225564E+01     0.3415339170E+01
    0.6115288221E+01     0.3426287043E+01
    0.6140350877E+01     0.3434920526E+01
    0.6165413534E+01     0.3441199173E+01
    0.6190476190E+01     0.3445088717E+01
    0.6215538847E+01     0.3446561152E+01
    0.6240601504E+01     0.3445594803E+01
    0.6265664160E+01     0.3442174375E+01
    0.6290726817E+01     0.3436290992E+01
    0.6315789474E+01     0.3427942212E+01
    0.6340852130E+01     0.3417132039E+01
    0.6365914787E+01     0.3403870899E+01
    0.6390977444E+01     0.3388175621E+01
    0.6416040100E+01     0.3370069387E+01
    0.6441102757E+01     0.3349581672E+01
    0.6466165414E+01     0.3326748170E+01
    0.6491228070E+01     0.3301610697E+01
    0.6516290727E+01     0.3274217088E+01
    0.6541353383E+01     0.3244621070E+01
    0.6566416040E+01     0.3212882128E+01
    0.6591478697E+01     0.3179065353E+01
    0.6616541353E+01     0.3143241271E+01
    0.6641604010E+01     0.3105485672E+01
    0.6666666667E+01     0.3065879406E+01
    0.6691729323E+01     0.3024508189E+01
    0.6716791980E+01     0.2981462375E+01
    0.6741854637E+01     0.2936836733E+01
    0.6766917293E+01     0.2890730206E+01
    0.6791979950E+01     0.2843245654E+01
    0.6817042607E+01     0.2794489603E+01
    0.6842105263E+01     0.2744571965E+01
    0.6867167920E+01     0.2693605766E+01
    0.6892230576E+01     0.2641706858E+01
    0.6917293233E+01     0.2588993623E+01
    0.6942355890E+01     0.2535586678E+01
    0.6967418546E+01     0.2481608565E+01
    0.6992481203E+01     0.2427183443E+01
    0.7017543860E+01     0.2372436774E+01
    0.7042606516E+01     0.2317495006E+01
    0.7067669173E+01     0.2262485250E+01
    0.7092731830E+01     0.2207534962E+01
    0.7117794486E+01     0.2152771618E+01
    0.7142857143E+01     0.2098322392E+01
    0.7167919799E+01     0.2044313838E+01
    0.7192982456E+01     0.1990871562E+01
    0.7218045113E+01     0.1938119913E+01
    0.7243107769E+01     0.1886181661E+01
    0.7268170426E+01     0.1835177692E+01
    0.7293233083E+01     0.1785226698E+01
    0.7318295739E+01     0.1736444882E+01
    0.7343358396E+01     0.1688945656E+01
    0.7368421053E+01     0.1642839362E+01
    0.7393483709E+01     0.1598232989E+01
    0.7418546366E+01     0.1555229901E+01
    0.7443609023E+01     0.1513929578E+01
    0.7468671679E+01     0.1474427363E+01
    0.7493734336E+01     0.1436814219E+01
    0.7518796992E+01     0.1401176501E+01
    0.7543859649E+01     0.1367595737E+01
    0.7568922306E+01     0.1336148419E+01
    0.7593984962E+01     0.1306905810E+01
    0.7619047619E+01     0.1279933765E+01
    0.7644110276E+01     0.1255292559E+01
    0.7669172932E+01     0.1233036741E+01
    0.7694235589E+01     0.1213214987E+01
    0.7719298246E+01     0.1195869982E+01
    0.7744360902E+01     0.1181038308E+01
    0.7769423559E+01     0.1168750351E+01
    0.7794486216E+01     0.1159030224E+01
    0.7819548872E+01     0.1151895703E+01
    0.7844611529E+01     0.1147358180E+01
    0.7869674185E+01     0.1145422636E+01
    0.7894736842E+01     0.1146087625E+01
    0.7919799499E+01     0.1149345274E+01
    0.7944862155E+01     0.1155181305E+01
    0.7969924812E+01     0.1163575065E+01
    0.7994987469E+01     0.1174499580E+01
    0.8020050125E+01     0.1187921620E+01
    0.8045112782E+01     0.1203801779E+01
    0.8070175439E+01     0.1222094575E+01
    0.8095238095E+01     0.1242748563E+01
    0.8120300752E+01     0.1265706459E+01
    0.8145363409E+01     0.1290905286E+01
    0.8170426065E+01     0.1318276531E+01
    0.8195488722E+01     0.1347746312E+01
    0.8220551378E+01     0.1379235567E+01
    0.8245614035E+01     0.1412660245E+01
    0.8270676692E+01     0.1447931524E+01
    0.8295739348E+01     0.1484956025E+01
    0.8320802005E+01     0.1523636049E+01
    0.8345864662E+01     0.1563869822E+01
    0.8370927318E+01     0.1605551746E+01
    0.8395989975E+01     0.1648572665E+01
    0.8421052632E+01     0.1692820139E+01
    0.8446115288E+01     0.1738178723E+01
    0.8471177945E+01     0.1784530257E+01
    0.8496240602E+01     0.1831754161E+01
    0.8521303258E+01     0.1879727737E+01
    0.8546365915E+01     0.1928326476E+01
    0.8571428571E+01     0.1977424370E+01
    0.8596491228E+01     0.2026894226E+01
    0.8621553885E+01     0.2076607986E+01
    0.8646616541E+01     0.2126437048E+01
    0.8671679198E+01     0.2176252584E+01
    0.8696741855E+01     0.2225925867E+01
    0.8721804511E+01     0.2275328593E+01
    0.8746867168E+01     0.2324333198E+01
    0.8771929825E+01     0.2372813182E+01
    0.8796992481E+01     0.2420643424E+01
    0.8822055138E+01     0.2467700495E+01
    0.8847117794E+01     0.2513862966E+01
    0.8872180451E+01     0.2559011716E+01
    0.8897243108E+01     0.2603030226E+01
    0.8922305764E+01     0.2645804871E+01
    0.8947368421E+01     0.2687225209E+01
    0.8972431078E+01     0.2727184253E+01
    0.8997493734E+01     0.2765578738E+01
    0.9022556391E+01     0.2802309386E+01
    0.9047619048E+01     0.2837281146E+01
    0.9072681704E+01     0.2870403438E+01
    0.9097744361E+01     0.2901590379E+01
    0.9122807018E+01     0.2930760993E+01
    0.9147869674E+01     0.2957839421E+01
    0.9172932331E+01     0.2982755106E+01
    0.9197994987E+01     0.3005442967E+01
    0.9223057644E+01     0.3025843571E+01
    0.9248120301E+01     0.3043903270E+01
    0.9273182957E+01     0.3059574343E+01
    0.9298245614E+01     0.3072815114E+01
    0.9323308271E+01     0.3083590052E+01
    0.9348370927E+01     0.3091869864E+01
    0.9373433584E+01     0.3097631564E+01
    0.9398496241E+01     0.3100858535E+01
    0.9423558897E+01     0.3101540564E+01
    0.9448621554E+01     0.3099673871E+01
    0.9473684211E+01     0.3095261118E+01
    0.9498746867E+01     0.3088311399E+01
    0.9523809524E+01     0.3078840219E+01
    0.9548872180E+01     0.3066869453E+01
    0.9573934837E+01     0.3052427289E+01
    0.9598997494E+01     0.3035548161E+01
    0.9624060150E+01     0.3016272658E+01
    0.9649122807E+01     0.2994647423E+01
    0.9674185464E+01     0.2970725035E+01
    0.9699248120E+01     0.2944563874E+01
    0.9724310777E+01     0.2916227979E+01
    0.9749373434E+01     0.2885786881E+01
    0.9774436090E+01     0.2853315434E+01
    0.9799498747E+01     0.2818893618E+01
    0.9824561404E+01     0.2782606345E+01
    0.9849624060E+01     0.2744543242E+01
    0.9874686717E+01     0.2704798426E+01
    0.9899749373E+01     0.2663470265E+01
    0.9924812030E+01     0.2620661136E+01
    0.9949874687E+01     0.2576477159E+01
    0.9974937343E+01     0.2531027938E+01
    0.1000000000E+02     0.2484426279E+01

